system,facility,carrier,code,code_type,setting,billing_class,hospital_plan,payer_plan,hospital_rate,payer_rate,difference,ratio,relative_difference,is_implausible,hospital_vintage,payer_vintage,notes,hospital_slug
Northwell,Staten Island University Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Staten Island University Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Syosset Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Syosset Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Zucker Hillside Hospital Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
White Plains,White Plains Hospital,Cigna,114,MS-DRG,inpatient,,LocalPlus,LocalPlus,33803.33,38690.39,4887.059999999998,1.1445733304973207,0.14457333049732074,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,122,MS-DRG,inpatient,,LocalPlus,LocalPlus,19396.67,22470.74,3074.0700000000033,1.1584844202638909,0.15848442026389084,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,143,MS-DRG,inpatient,,LocalPlus,LocalPlus,94415.41,107137.77,12722.36,1.1347487661177345,0.1347487661177344,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,257,MS-DRG,inpatient,,LocalPlus,LocalPlus,25504.77,31232.55,5727.779999999999,1.2245768144547078,0.22457681445470784,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,259,MS-DRG,inpatient,,LocalPlus,LocalPlus,50260.33,57823.97,7563.639999999999,1.1504892626053191,0.15048926260531914,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,263,MS-DRG,inpatient,,LocalPlus,LocalPlus,76691.61,87429.41,10737.800000000003,1.14001270803938,0.1400127080393801,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,411,MS-DRG,inpatient,,LocalPlus,LocalPlus,78250.09,94461.17,16211.080000000002,1.2071701131589754,0.20717011315897532,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,498,MS-DRG,inpatient,,LocalPlus,LocalPlus,72196.32,86268.41,14072.089999999997,1.194914228315238,0.19491422831523816,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,499,MS-DRG,inpatient,,LocalPlus,LocalPlus,33194.24,57615.22,24420.980000000003,1.7356993261481513,0.7356993261481511,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,508,MS-DRG,inpatient,,LocalPlus,LocalPlus,36906.0,43305.78,6399.779999999999,1.1734075760039018,0.17340757600390178,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,618,MS-DRG,inpatient,,LocalPlus,LocalPlus,35602.02,40557.71,4955.690000000002,1.139196877031135,0.13919687703113484,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,624,MS-DRG,inpatient,,LocalPlus,LocalPlus,28684.65,35799.33,7114.68,1.2480309154896434,0.2480309154896434,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,642,MS-DRG,inpatient,,LocalPlus,LocalPlus,35490.5,40666.37,5175.870000000003,1.1458381820487173,0.14583818204871735,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,750,MS-DRG,inpatient,,LocalPlus,LocalPlus,36874.54,42201.98,5327.440000000002,1.1444747514138482,0.14447475141384822,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,769,MS-DRG,inpatient,,LocalPlus,LocalPlus,39734.14,48321.52,8587.379999999997,1.216120947880085,0.21612094788008493,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,783,MS-DRG,inpatient,,LocalPlus,LocalPlus,52673.83,70206.04,17532.209999999992,1.3328447921861766,0.3328447921861765,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,801,MS-DRG,inpatient,,LocalPlus,LocalPlus,46946.05,54586.9,7640.8499999999985,1.1627581021193476,0.1627581021193476,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,804,MS-DRG,inpatient,,LocalPlus,LocalPlus,31612.88,38776.18,7163.299999999999,1.226594350150951,0.2265943501509511,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,886,MS-DRG,inpatient,,LocalPlus,LocalPlus,51369.85,59345.28,7975.43,1.1552550766646195,0.15525507666461943,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
White Plains,White Plains Hospital,Cigna,939,MS-DRG,inpatient,,LocalPlus,LocalPlus,90757.98,103760.59,13002.61,1.143266851025111,0.14326685102511097,False,4/1/2026,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,white-plains-hospital
